Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
MB.2735	0	0	0	0.0270971417639929	0	0.10291231773717	0	0.0859494437554212	0	0.0521198064290661	0	0.00977707559543621	0	0.238585724701442	0.107579426175159	0.282456561798117	0.000308680646218796	0	0.0904256758042744	0.00278814559370275	0	0	0.25	0.0555959777444862	1.08709377980637
MB.3035	0	0.0727757210090178	0.0137658484515639	0.0733184170597267	0	0.15760534956104	0	0.116654450988168	0.0263791707214584	0.0220219833867189	0	0.0291862106859163	0.00525939237126139	0.128244676193315	0.150964719245233	0.112665945993542	0	0	0.0911581143330393	0	0	0	0.218	0.0608601074716593	1.06801924187307
MB.3064	0.0486308484000711	0	0.0569310787492567	0.015073375625204	0.00615304715477202	0.137564853641809	0	0.0793468454078092	0.0101512417306223	0.0711629419027863	0	0.0261276350522298	0.0139047896731015	0.0638672289402227	0.116984680234233	0.144826509445327	0.000963924991259523	0	0.208310999051295	0	0	0	0.16	0.0852726276824684	1.0486867013931
MB.3060	0.0284636581219286	0	0.01030542488505	0.0225459650772555	0	0.0398926991025395	0	0.0540996624440283	0.00629255599926632	0	0.00168064695147374	0.00105240664615902	0.0338949485289744	0.171252398992752	0.0220986818466515	0.409421820309509	0	0	0.189773786754718	0	0	0.00922534433969432	0.082	0.12615814447904	1.05882914573
MB.3049	0.000544357922532285	0.00898611486735471	0.0269452693526467	0.118923110755943	0	0.078506131529487	0	0.0664095524937027	0.00191391524344712	0.0283477594535438	0	0.040457568871608	0.050483170945349	0	0.0640279786138175	0.276563576696956	0	0	0.23377993812377	0.00411155512984223	0	0	0.216	0.0615458653801262	1.06176199407747
MB.3037	0.0418776196212157	0	0.0271946389811488	0.117602137484622	0	0.133474667077446	0	0.0393108179554591	0	0	0	0.0392204718670291	0	0.106394543012797	0.0316059286180374	0.344049321317082	0	0	0.119269854065163	0	0	0	0.182	0.0764672407402728	1.05785446684339
MB.3063	0	0.0231326824627613	0.00775185072856471	0.0248149899737169	0	0.059688285046151	0	0.112558115577155	0	0.042526948154666	0	0.0416304192545861	0	0.201040747338642	0.179830736114991	0.233413554381557	0	4.77118385272574e-05	0	0.0615435148358766	0	0.0120204442928047	0.07	0.143786437890149	1.05643734851209
MB.3083	0	0.0252340571570031	0.0951393538473655	0	0	0.0705906390162375	0	0.142250140713331	0.0307819233851701	0.0125984502003133	0	0.0394004063557855	0.0181450510285466	0.0670955806244286	0.0739127516331971	0.260867093352177	0.0230487597006245	0.00113152282372229	0.139125230152111	0	0	0.00067904000998642	0.34	0.0370137744171728	1.06095271565034
MB.3046	0.059268365980288	0.0984615011225061	0	0.0549865612451548	0	0.111049095291262	0	0.152719429926922	0	0	0	0.03084894443746	0.0120883093762785	0.130115363839411	0.134552005294027	0.203001155616833	0	0	0.0129092678698578	0	0	0	0.102	0.111222341761123	1.04798204063025
MB.3067	0	0.0590208016487303	0.0172161270391969	0.1133104334807	0	0.0619811503989523	0.0719344971809844	0.100094037617581	0.00628093313555826	0.0618676803819872	0	0.0463956139772613	0.0234779947633733	0.0855610243988995	0.223718461419656	0.0595611219021351	0	0	0.0695801226549844	0	0	0	0.02	0.210757008994604	1.01974543867935
MB.3351	0.00570928025326062	0.0355888390258801	0	0.0296407302457831	0	0.0230617218149456	0	0.0609073811433833	0	0.0612378319109337	0	0.0338266877187321	0	0.489067513179367	0.0363175567093531	0.164999494631879	0	0	0.0596429633664831	0	0	0	0	0.691504601555556	0.730081811704172
MB.3367	0.00928335500699457	0	0.168923571945927	0.122513329435404	0	0.100845053273677	0.0582543678746973	0.0631310870593267	0	0	0	0.0929375578502289	0.024227952323847	0.091446483250065	0.119017706805113	0.0748185837299578	0.000446267038139352	0	0.0741546844066227	0	0	0	0.07	0.14264121123145	1.03328291673596
MB.3361	0.0197825934733906	0.0370727169155516	0	0.0127410995247143	0	0.24519130180635	0	0.0435244596858342	0.0476556290996283	0.0133671441960645	0	0.0175577700430861	0	0.119608448162006	0.116333080766598	0.219454826883908	0	0	0.0999352340093185	0	0	0.00777569543354935	0.31	0.044117422896521	1.07050884227135
MB.3412	0.021552427483862	0	0.0340256828447917	0.0478396511798241	0	0.0928997517659098	0	0.0900263916125785	0.0160647577127675	0.0314956963066315	0	0.0182200669763311	0	0.108231538411974	0.0791067891440308	0.376195951496137	0	0	0.0811650310481472	0	0	0.00317626401701489	0.25	0.05536128499516	1.07075687866379
MB.3371	0.0387016797374467	0.0661424344137592	0.0752222275388717	0.11302350387089	0	0.0550437219679095	0	0.151406941944986	0.0154541129019248	0.0312916049153617	0	0.0343701141924725	0.00566625542578211	0.082393058914649	0.0641231179449273	0.233096988555838	0	0	0.0340642376751819	0	0	0	0.266	0.0519181121552212	1.06086675708083
MB.3429	0	0	0.168958900705905	0.0444494020887604	0	0.343363152535779	0.00368399970130005	0	0	0	0	0.014364366440823	0.0168552440702292	0	0.0298170699377858	0.178685522173015	0	0	0.199822342346403	0	0	0	0.326	0.0401833331859071	1.06933106644575
MB.3360	0	0.00864816645979371	0	0.0911652006971564	0	0.101169426516052	0	0.0814677542516362	0.0141478915984455	0	0	0.0423443086281769	0	0.318993688328113	0.0958580118272447	0.216550487742198	0	0	0.0296550639511834	0	0	0	0.098	0.113043268195025	1.06984217994519
MB.3403	0.0332045005774052	0	0.00651963950983578	0.0375603900326078	0	0.0955212094318403	0	0.0551747050897945	0.00406298708009295	0	0.0443937247287935	0	0	0.218121226946683	0.0367885682449069	0.391208373422609	0	0	0.0319749686455856	0.0375693871343007	0	0.00790031915554508	0.094	0.115197328809821	1.06550616866386
MB.3350	0.00889574247418761	0.0387568763068478	0	0	0.0765886099789188	0.0381693787917653	0	0.0369291925893971	0.109383992389431	0	0.122880225961711	0.0247802363655589	0.149790162019989	0	0.003588012213919	0.290887887910587	0.00180659013506154	0.0147516529036761	0	0.065390793356484	0.0174006466024659	0	0.644	-0.00427811257553643	1.0903256354521
MB.3355	0.018034124364282	0	0.0559824890999674	0	0	0.0960029309522826	0.0212757136060294	0.0816900880573993	0.0424452893973653	0	0.00512905642856367	0.0657401510702422	0.0429411797576473	0.13722000416494	0.220820827663223	0.103603484582539	0	0.0138270887281986	0.0952875721273198	0	0	0	0.082	0.12675869725948	1.05462732523704
MB.3329	0	0.0867520729363668	0.107319713284691	0.00685535218811232	0.0195986982997281	0.176387852176058	0	0.0611007101424989	0.0169673787096227	0	0.0115791733112888	0.00209615376167194	0.0436192388113364	0.0107042665489192	0.0597258315406172	0.179930128523056	0	0.0927065386276999	0.124656891138333	0	0	0	0.188	0.073378363290252	1.04270929814091
MB.3467	0.006033737100876	0.0486779388373432	0.145497702910003	0.0496317621905511	0	0.0356166075386823	0	0.0584599710720527	0.0226460477152143	0	0	0.0240723276307539	0	0.234999781616597	0.0157768018831295	0.163713345625882	0	0	0.189760983891902	0	0	0.005112991987012	0.118	0.101571946272061	1.04954582784203
MB.3341	0.0457499197832583	0	0.0868311366712183	0.0236365768080727	0	0.105398021279138	0	0.122707936808274	0	0	0	0.0492123166864558	0	0	0.032704516903455	0.28742509500949	0	0.0231362768255917	0.204380774551175	0	0	0.0188174286738713	0.188	0.0738298180941621	1.04775457327119
MB.3298	0	0.0267333510494902	0.00517736773558306	0	0	0.175849346155705	0	0.0105860085436494	0	0.109499689650617	0	0.0445535777541393	0.0398147413635624	0.00573802963214578	0.0758910864800528	0.132761708339605	0.00661666885064201	0	0.360046711981658	0.00673171246314997	0	0	0.208	0.0641797109598843	1.08246737472284
MB.3357	0.0317398950770682	0	0.0146208803758857	0.0465140720216721	0	0.0916360125002599	0	0.105235050607496	0.0357368878894887	0	0	0.0313625076473748	0	0.287133947699657	0.0615661017785426	0.254910850884747	0	0	0	0.0325690138252722	0	0.00697477969253656	0.346	0.0356613813965418	1.09911046336528
MB.3388	0.0102548053410068	0	0	0.0979214864284426	0	0.00825287543764451	0.063167065386858	0.0991110193573335	0.0114160749907539	0.0669931031624321	0	0.0521689779254589	0.0380541196196737	0.103356937527894	0.119364044148778	0.165630640294025	0	0	0.164308850379699	0	0	0	0.132	0.0962260708065487	1.05085353239269
MB.3365	0.0185249220857662	0.0980872136155942	0	0.0488371653556924	0	0.188975853592685	0	0.0281733487242737	0.0454274563050211	0	0.013577499774578	0.0528310917451403	0.0980921699509467	0	0.0286713766440769	0.229138707471545	0	0.017198231502581	0.132464963232099	0	0	0	0.62	-0.00146060235100754	1.07515806536676
MB.2749	0.00346647034983139	0.00101372743591537	0.0366712538328278	0	0	0.182246502658759	0	0.0753940062868648	0.0140642231181568	0.0372993393891584	0	0.0581781290429642	0.0630071427855544	0.00247394483787927	0.0512642747011286	0.274312067947819	0.000295224961061854	0	0.130974793450388	0.0693388992016906	0	0	0.308	0.0448688794035469	1.06812360470337
MB.2754	0.0254056858153837	0.0212606913937353	0.0897242757289573	0.0674311163262774	0	0.199844803115568	0	0.0884974737436412	0	0.00818831309352443	0	0.0383073796924731	0.0138309926380918	0	0.0382213936876466	0.202838302481315	0	0.00791938980862029	0.198530182474766	0	0	0	0.344	0.0360253176459567	1.0636033641074
MB.2752	0.0296380974824959	0	0.0950434831421017	0.150972114103057	0	0.0365160471157902	0	0.0710614356908789	0.00905309807489253	0.0288920147681971	0	0.0457913739887546	0.0454992592881674	0.0906278167827549	0.0897701468751515	0.179455252260843	0.0157674008377385	0	0.111912459589176	0	0	0	0.184	0.075959125609479	1.04866672554014
MB.2745	0.0667799693949676	0	0.0341282930083719	0.0898114773496207	0	0.111515160665083	0	0.119595080333821	0	0.00801644588947208	0	0.0406632529691331	0.04726299172811	0.0776215745842205	0.0382590714610477	0.280460910272172	0	0.0189212957079214	0.0626587815047088	0.00399673165408082	0	0.000308963477270059	0.45	0.0177081427506158	1.07218044263337
MB.2747	0	0.040364583747315	0	0.0549491272709778	0	0.0836128951538534	0	0.0213279700406515	0	0	0	0.0224928292802767	0.000216014423757831	0.157735654968205	0.0100754516735946	0.478646229332206	0	0.00249415599062767	0	0.111128110237584	0	0.0169569778809496	0.238	0.0575256987850189	1.10622568510432
MB.2760	0.0197061594544497	0	0.0121604145311442	0.0656996746834264	0	0.108911840655214	0	0.0921087023417034	0	0.0218004237444624	0	0.0326055303050535	0.025601388275326	0	0.0591833906894625	0.261110935999935	0.0262993384052937	0.00317251891519152	0.229698913668375	0.0419407683309625	0	0	0.256	0.054174285333062	1.06759705585931
MB.2742	0	0.0116203174251079	0.101279233209013	0	0	0.0667002841447114	0.0650597679514362	0.0667340922742881	0.00389620609422608	0.0322657552538413	0	0.0323137445323957	0.035766889881755	0.113324302512156	0.191727500887773	0.251929562808758	0	0.00142448999928702	0.0173253040472738	0	0	0.00863254897797846	0.092	0.115856257782441	1.05675669885622
MB.2750	0.0505788596755609	0	0.0242833986855648	0.0350135319828102	0	0.254871139281539	0	0.0613086933122032	0	0.00241296527892856	0	0.0532666068073943	0.0427465134575563	0.049115802731757	0.0785756340247025	0.209999581287096	0	0	0.0780620585052065	0.059765214969681	0	0	0.266	0.051884997297257	1.06332487574247
MB.2753	0.0333344329818302	0	0.000243488906777468	0.015730578999624	0	0.10251049768732	0.00526692575243002	0.115836392570285	0	0.0571560209640181	0	0.0188883730201936	0	0.344320689992687	0.115603035153834	0.167280876974882	0	0	0.023828686996119	0	0	0	0.08	0.130065636089842	1.06236417553452
MB.2966	0.0356123843593387	0	0.0309230800601229	0.0207089772677408	0	0.190091899512818	0	0.0362758925518946	0.00945890964794838	0.105968047617715	0	0.0458083674585583	0	0.105394450234867	0.0618100494119605	0.325615865617829	0	0	0.0236389384721905	0	0	0.00869313778701655	0.252	0.05498772446136	1.07337654439201
MB.2953	0.0380164271432447	0	0.0314277094221881	0	0	0.236640481052234	0.0108622270592364	0.0331336732967131	0.0132755634395386	0.0718620514094599	0	0.0111333365302587	0.0147438984617236	0.102633388317643	0.219954535454842	0.152701117441749	0.00231455919745566	0	0.0613010317737135	0	0	0	0.084	0.122533162025026	1.05777412942618
MB.2969	0.0533784217599003	0	0.0221716346265464	0.0137733902707629	0	0.272455324577719	0	0.0395602311838862	0	0.00876774429892781	0.0080493463532629	0.00851074174996566	0.0589365971186079	0	0.0882115552220772	0.223758635178972	0.000678083914079973	0	0.201748293745292	0	0	0	0.252	0.054869008854946	1.05877516346315
MB.3014	0.0137403411857986	0	0.0971369494921717	0.0893171858222749	0	0.113830155638382	0.0200013203757996	0.0612628958937469	0.00469709483864615	0.0566388233257585	0	0.0552307888937296	0.0655402577705112	0.05738070795625	0.212356319091755	0.092934679049902	0.00282251735752287	0	0	0.0571099633077504	0	0	0.07	0.144283362243546	1.05085803657234
MB.2947	0.00601663324841875	0.0371253958073155	0.00816591122262789	0.0892350492272005	0	0.0976481687959871	0	0.0572303045912365	0	0.0640235038544705	0	0.0655132539818605	0.0426468167456845	0.127524338403373	0.0606280160284377	0.185935939100683	0.00467781643594355	0	0	0.153628852556761	0	0	0.13	0.0981471567471824	1.06241583792038
MB.2951	0	0.0182985049226216	0.154128240063991	0.0444539503313675	0	0.272727459984609	0.00645790784205944	0.0420340633488306	0	0.0557000574897984	0	0.0357573475208426	0.03629921442142	0	0.0773955560531564	0.12534237907188	0.0202399389465317	0	0.111165380002892	0	0	0	0.086	0.119318316957124	1.0352449104139
MB.2960	0.0129525552840083	0	0.033180608576162	0.018179472905998	0	0.111790345589196	0	0.077823163671842	0	0.0501332115626087	0	0.0622042793006178	0.037117600582801	0	0.0412660280974763	0.25008450616567	0.0630456259459703	0	0.129530117534999	0.104935053950585	0	0.00775743083206621	0.306	0.0458685607664989	1.07175087575954
MB.2970	0	0.0153367857891196	0.0190819071123438	0.0929177489604584	0	0.186723412237373	0	0.0501267005726925	0	0.160555989685627	0	0.0579796898169869	0.0330093456356368	0.0228157552000818	0.111979065033147	0.109113941600991	0.0180481418248064	0	0.122311516530735	0	0	0	0.0600000000000001	0.153946037940076	1.03848862559012
MB.2971	0.0609017554386181	0	0.0302733893664604	0.105870543337756	0	0.0630226311392308	0	0.069406646520528	0	0.050065894989206	0	0.100167972915257	0.037746380128275	0.00719376005622606	0.0487458420245059	0.259755514045748	0.0346794409491414	0	0.12592115645886	0	0	0.00624907263018657	0.384	0.0297916974741649	1.0724777459894
MB.2933	0.00922090234058058	0.00270458963149968	0.0548242098599239	0.10420789605366	0	0.00618576303336458	0	0.112443903698879	0.0061055032158671	0.135529162800998	0	0.0643404314415583	0.0286293640121985	0.0343180183907867	0.126712983552536	0.124100986857124	0.0236326451963483	0	0.167043639914675	0	0	0	0.308	0.0442341800361043	1.07801773205195
MB.3479	0	0.0150040591115872	0.00851817002549187	0.0603222653588588	0	0.12921180098289	0	0.0397804204260985	0.0325625090842952	0.0681315757544042	0	0.0565699691890291	0.022111357918026	0.149428709745123	0.0709704043149575	0.236560484166515	0.000283370501237912	0	0.0910627519625242	0.0194821514589612	0	0	0.116	0.105771932154442	1.04911715852021
MB.3490	0.0233796506385606	0	0.00195123349882231	0.0241513831101122	0	0.00833469938912296	0.00985839282392983	0.0920333911370619	0.102261167933238	0.0827821382759846	0	0.0501303404751413	0	0.287888450660293	0.076525712739905	0.183901363554542	0.0170423868856536	0	0.0397596888776327	0	0	0	0.13	0.0974419517925515	1.06579839464302
MB.3487	0	0.00835307969215656	0.0332934070378672	0.103569027345805	0	0.0876474785294049	0.0421560127091436	0.0975373296609867	0	0.123258437110044	0	0.053049328084127	0.0231897775560758	0.0644658796039515	0.111717529420286	0.186845568578506	0.0129443812328898	0	0.0519727634387552	0	0	0	0.098	0.112525542385894	1.04914071467323
MB.3459	0	0.0842274199809262	0	0.0859784210447507	0	0.108784364523624	0	0.074389588359959	0.0351840574703263	0.0557139045916699	0	0.0837061099434877	0	0.0737272266472942	0.143180611357781	0.136249653932512	0	0	0.118858642147668	0	0	0	0.056	0.160251823234961	1.02992579760863
MB.3476	0	0.0847870754838513	0	0.0810131880692911	0.0488441618057655	0.0107797707252128	0.0560476771151839	0.0826365595892151	0.00677458106579072	0.093358338679279	0	0.0661477625715307	0	0.038180067554628	0.194355812194558	0.0343081817305744	0.101209918349267	0	0.101556905065853	0	0	0	0.054	0.165391242101118	1.03437003374142
MB.3492	0.0603609303970386	0	0.0162161093540031	0.0183327189453091	0	0.036637775011988	0.0106981018724106	0.146583468463348	0.0520890149291825	0.0462796449348266	0.0142535547350112	0	0.030287504654253	0.153822721057482	0.225217958158859	0.153692114283234	0	0	0.0355283832030541	0	0	0	0.13	0.0978632133925055	1.0722457994854
MB.3452	0.0401014510235807	0	0.0229272338148399	0.0528377935589394	0	0.0683547841160443	0	0.0761250645056982	0	0.0425010998118301	0	0.0706932673772136	0.0569302782157258	0.0881818724459131	0.195667280542223	0.127341402067173	0	0	0.158338472520819	0	0	0	0.142	0.0923734819428502	1.06498387174689
MB.3303	0	0.0200516387365357	0.0636984544933187	0	0	0.00691364552441036	0.00375466289720419	0.0482843805041631	0.0545383841500168	0.0555322046326445	0	0.0547976785128265	0.00125660875694829	0.250754085376692	0.0557432170075075	0.323452699362431	0	0	0.0612223400453021	0	0	0	0.014	0.25547357424469	0.993892724114991
MB.3328	0	0.0080330698416011	0.0163819025821363	0.0716291917315852	0	0.132971764472546	0	0.0536530012821479	0	0.0649376288435559	0	0.065713933730158	0.00953493688198457	0.145872564921222	0.140683720955334	0.184173355303276	0.00576707537980339	0	0.100647854074649	0	0	0	0.192	0.0710292845793811	1.07038604892049
MB.3300	0.000810668755416881	0.00661276973353112	0.0188186735204388	0.0071642356888738	0	0.117712026125932	0.0311130230776471	0.0778266744472758	0.00697904600685626	0.0568964651968966	0	0.0297737058462176	0.0176049479836612	0.124628810913818	0.0981692767864639	0.311191685607636	0	0	0.0921579935424579	0	0	0.0025399967668783	0.26	0.0528285566822974	1.06994059164056
MB.3277	0.0216542299412475	0.0277430782453394	0.0237225839173496	0.135266208445159	0	0.00942249615688287	0.0440778440715008	0.124463418407837	0	0	0	0.0231409697356911	0.0157870188050889	0.133193451282043	0.270138851609934	0.103602951365904	0.00450003404464768	0	0.0632868639713762	0	0	0	0.072	0.136720045753682	1.06723139688915
MB.3254	0.0177467103351141	0	0.0439839352313439	0.0113935107791053	0	0	0	0.0793672756744846	0.0181669786693929	0.0341875612711106	0	0.0481194306626148	0	0.195556086967885	0.0313831444821003	0.167473204722361	0.0108943773364339	0	0.341727783868053	0	0	0	0.204	0.065856311720342	1.08006396238345
MB.3275	0	0.0164553019698663	0.00559311079271719	0.0483913538984404	0	0.182642317866278	0	0.0244203301491961	0	0.0558784301512402	0	0.0301554562092725	0.00126100196978658	0.0995178888320528	0.0257444917448518	0.303360563083973	0	0	0.200179253779362	0	0	0.00640049955296414	0.128	0.0990213723689344	1.05038404611725
MB.3272	0.0139760207017462	0	0.0345674078408321	0.110029067991191	0	0.0815233626588292	0	0.105549828917543	0.00352817635814415	0.0289478212076771	0	0.0899112341452501	0.0132375140735479	0.0320469960727596	0.156879540639151	0.166618688997071	0.0107996236956429	0	0.152384716700615	0	0	0	0.118	0.101673733919845	1.05636810523002
MB.3271	0.00114797767709538	0.00142181330226101	0.0559672552555986	0.0388277884438792	0	0.113492604851828	0.0714468443027854	0.100330638664317	0	0.0411620135063887	0	0.050948057780127	0.00600718124620492	0.0296215380986035	0.19504159002309	0.166538150681346	0.0932549323838401	0	0.0312562095181248	0	0	0.00353540426451166	0.054	0.163928149380887	1.03011525615492
MB.3292	0.0106819774770215	0	0.264199836697087	0.0407843552667019	0.0049514036649721	0.0794428999025501	0.00316979679884598	0.0831089986833827	0.00542349927128543	0.0774964174766298	0	0.0556515919694392	0	0.100135528312172	0.129823786424614	0.125543952128753	0	0	0.0195859559265454	0	0	0	0.052	0.166419485639772	1.03440538385716
MB.3840	0.00782756867162214	0	0.0184647472667628	0.103083305717376	0	0.117985298831497	0	0.0556169591237704	0	0	0	0.0354842213547534	0.00775578808061914	0	0.0319338841456293	0.239256685570515	0.0111317588637159	0	0.370893573875573	0	0	0.00056620849816658	0.196	0.0691708005406339	1.07691464855341
MB.2536	0	0.0109025696699247	0.0602092394738086	0.0796463834690427	0	0.092800819378693	0.0299064266813048	0.0486251324396389	0	0.211145101611485	0	0.0314827404532435	0.0168464719646878	0.0154668877635629	0.100947529137671	0.159175258795698	0.0142200960049306	0.0013868520929077	0.127238491063401	0	0	0	0.214	0.0632755173480282	1.07034003398268
MB.2564	0.0128872846993819	0	0.0641624225634527	0.0339882909895636	0	0.242085879894351	0	0.100912726169441	0	0.0044623966294659	0	0.0285233794966696	0.0245948150113471	0.00050359169206807	0.0588485437559363	0.233936214484835	0.0104681991859495	0	0.184626255427539	0	0	0	0.4	0.0258781179062596	1.06772161523084
MB.2513	0.0534322366733582	0	0.0577697558364486	0.0297922373539657	0	0.227938141126646	0.0197571995466938	0.039456094207477	0	0.0366839616798375	0	0.0318620493786234	0.0130952458047084	0.0987109127395695	0.133957177846276	0.164931031666824	0	0	0.0926139561395723	0	0	0	0.132	0.0965345631062594	1.04623837791758
MB.2617	0.00981930671761415	0.00273644476786925	0.159243610716269	0	0	0.137394096778528	0	0.0829336409500532	0	0.0904477275899974	0	0.0690357693925498	0	0.0300587726404271	0.0843008077760874	0.212102469580821	0	0.00539214521964846	0.0859803786978238	0.0215342928609962	0	0.00902053631131558	0.134	0.0949583479125111	1.04712838295285
MB.2614	0	0	0.172444078225009	0.0926361847888708	0	0.133152522240821	0	0.0246863681775221	0	0.026927320881888	0	0.0594121811336808	0.0471400587617904	0	0.0555231715870664	0.241925218220146	0.0212709610988593	0	0.124881934884345	0	0	0	0.254	0.0547881053369991	1.05816202509397
MB.2632	0.00607902102914268	0	0.0537779683373219	0.0466548199091281	0	0.240153953762902	0.0304125691141417	0.075302087969647	0.00119323781431344	0.0682891415920846	0	0.0928463406150626	0.000224161447974829	0.0753294788944376	0.0888947742415658	0.180682999760936	0	0	0.001197799798173	0.0322424982585712	0	0.00671914745459702	0.184	0.0760684746421109	1.0696329587359
MB.2556	0	0.0017826472130055	0.00882863423904033	0.0887663517772468	0	0	0	0.03446933781371	0.0113581462888672	0.112753864545811	0	0.0128098427036133	0.000401173945910688	0.00645712062678888	0.0164717225949987	0.228796052078293	0.148819711217278	0	0.328285394955437	0	0	0	0.188	0.0735663379406607	1.07034381454628
MB.2624	0.0227215665515617	0	0.00526232768697734	0.0745312018179311	0	0.130172640502894	0	0.0292402830552963	0.0219867570293879	0.0830702962086088	0	0.0247483437305507	0.0107765241737567	0.0332587145050784	0.0278974562817782	0.246771988460787	0.058066925257736	0	0.229044967098072	0	0	0.00245000763958425	0.274	0.0503663584944253	1.06505024494562
MB.2867	0	0	0.115336060478423	0.0253643352731168	0	0.318081968091699	0.00661005023647396	0.0278951548131962	0.0120737780015105	0.0549000172503278	0	0.00528146112908799	0.0362363155970577	0	0.0408466507720244	0.171282762749547	0.00621537203201049	0.00457085346571601	0.17530522010981	0	0	0	0.186	0.0757186119904545	1.05010472120831
MB.2922	0	0.00946591679694825	0.038737188457091	0.0742050316304837	0	0.118140291662642	0.0355276830516582	0.0859164984164389	0.0192090068021211	0.0384720162209906	0	0.044438552639223	0.00181248027289325	0.208460138890296	0.0773429678669833	0.152604362102242	0	0	0.0892247186544213	0	0	0.00644314653556749	0.186	0.0750432590974298	1.05789547349158
MB.2917	0.00195721041602301	0.0027904537816379	0.0218457304109742	0.0328571773940984	0	0.042291443463877	0.0308471291853356	0.118699939823448	0	0.121019942801239	0	0.0421733713004925	0.0084960491578889	0.204998316437756	0.176023305029513	0.160543000126	0	0.0274147281077415	0	0.00804220256397447	0	0	0.082	0.124863261952789	1.06324066718627
MB.2858	0	0	0.0296957595564576	0.0157522513913652	0	0.0998406915049253	0.0136474057226256	0.0518090235154977	0.0484762598111099	0.109995906753322	0	0.0432234540025011	0	0.130847565453043	0.0769046241040142	0.267343508614252	0.0105876538125425	0	0.0985290147704342	0	0	0.00334688098790976	0.268	0.0516171724436741	1.0688232093016
MB.2854	0	0.0175168743744251	0.0558529545030109	0.118633651998942	0	0.160674973228335	0	0.126219145823003	0	0.00437448057313204	0	0.0245227569619192	0.0276878637810923	0	0.0493307287041645	0.106419305169836	0	0.0110124886990043	0.297754776183135	0	0	0	0.352	0.0349077152573217	1.07965240718837
MB.2853	0	0.0530323000656966	0	0.0416777846069178	0	0.204095443160182	0	0	0	0.039570803230529	0	0.00867276129144446	0	0.116659587892096	0.00374094450473195	0.15969617104392	0	0.0127422549611234	0.349059803311715	0.011052145931644	0	0	0.07	0.144452433378457	1.04321879132758
MB.3235	0.0574213773042947	0	0.0588271476308887	0.0109699403059627	0	0.155264395092207	0	0.0912666307481717	0.0208687128099374	0.0496483247255341	0	0.0334019532280859	0	0.163728119860594	0.162443900910133	0.115843873768519	0.000929923030380925	0	0.079385700585291	0	0	0	0.114	0.106970608180309	1.04948095691109
MB.3165	0.0608710343853794	0	0.0326518571634904	0.0189954398375489	0	0	0	0.191150463217315	0.0309969109129667	0	0	0.0488717946010704	0	0.156127810718931	0.0433347692904883	0.0867402437191954	0	0.191848577261409	0.107800492358954	0	0	0.0306106065332505	0.488	0.0116722930193345	1.07907566173158
MB.3171	0.00107188088025778	0	0.0237548087997921	0.153275234939426	0	0.194977957396533	0	0.099712085020705	0	0	0	0.110095815354637	0.0318752015393829	0	0.138855429729686	0.180208880622851	0.0092174384997725	0	0.0569552672169557	0	0	0	0.31	0.0432280339599939	1.09266883227715
MB.3167	0.0447592066363181	0.00513947080665873	0	0	0	0	0	0.16530009500317	0.0427996985801889	0	0	0.0300080323847085	0	0.388079641153954	0.0517669425396795	0.227303530651883	0.00316992523535112	0	0	0.0416734570080878	0	0	0.218	0.0606554527717789	1.10972624237796
MB.3222	0.0421656800903282	0	0.0278307098988933	0.0275631977300864	0	0.0469362619085228	0	0.0640363176570134	0	0	0	0.0244800371986686	0.0155533914099148	0.0445438577853283	0.0579322929277365	0.342819047661542	0	0	0.285181661197228	0.015945954325682	0	0.00501159020905616	0.302	0.0466999416237738	1.08114100819566
MB.3706	0	0.01144239008355	0.0341110440764035	0.0561778966975495	0	0.0607125192485801	0.0122452877203363	0.0346089686738792	0.0220218957216294	0	0.0173088922592231	0.0332617778246141	0.0179163658360197	0.19291132518072	0.116808996294504	0.301931948331522	0	0.0653711990283526	0	0.0195268348917258	0	0.0036426581313912	0.092	0.116116358602734	1.06196095923548
MB.3497	0.00475468116030533	0.0248728435797608	0.0115274805836345	0.0176278343506558	0	0.204970622205788	0.019724921938373	0.075856280262459	0.0222843218247686	0.0611990331992722	0	0.0397236617984789	0.0235479630139611	0.0822281382475745	0.126444335929261	0.218062775135477	0.0017037555686182	0	0.0601953249541725	0	0	0.00527602624743917	0.16	0.0860475063284867	1.05541860556856
MB.3488	0.0192900196222966	0	0.0584948182878398	0.0681435647726149	0.0103039342648375	0.169595836040271	0.0207261261803733	0.0485052674966647	0.0185015755752703	0.0699385746155187	0	0	0.0412159419095963	0.0489618478076084	0.188606166385911	0.120876829338174	0.0220287653740259	0.0250115060853593	0.0697992262436374	0	0	0	0.158	0.0862720552551367	1.06266806316994
MB.3711	0.0353330841504183	0	0.0972614089802874	0.157177603127044	0	0.0491039679866292	0.0298832716347389	0.0892001168168181	0.0353205369811603	0.0438313908901711	0	0.0147113040175158	0.0020914427813426	0.0291690410859688	0.148995636371683	0.14478823986655	0.0185365582273166	0	0.104596397082356	0	0	0	0.076	0.133491333253132	1.03346111472061
